work,word,count,total,fpm,source_id,title,author,pub_date
3670,ballad,1,79028,12.653742977172648,nyp.33433067299432,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
467,ballad,2,158143,12.64678171022429,hvd.32044102854429,The sixth reader :,"Hillard, George Stillman, 1808-1879",1863
2244,ballad,3,237221,12.646435180696482,njp.32101075672632,The Use of Alliteration in Shakespeare's Poems,"Bengough, S. E.",1893
4558,ballad,7,554710,12.619206432189793,umn.31951000742933f,Dialogue on English Hexameters,"Whewell, W.",1847
1205,ballad,1,79284,12.612885323646637,mdp.39015063976578,Essays:,"Emerson, Ralph Waldo, 1803-1882",1841
1576,ballad,1,79440,12.58811681772407,mdp.39015031012894,"Essays towards a critical method,","Robertson, J. M. (John Mackinnon), 1856-1933",1889
3045,ballad,1,79486,12.580831844601564,nyp.33433082312442,"Everybody's writing-desk book,","Nisbet, Charles",1893
442,ballad,1,79557,12.569604183164271,hvd.hn1dl1,An abridgment of Lectures on rhetoric.,"Blair, Hugh, 1718-1800",1822
3206,ballad,2,159161,12.565892398263394,nyp.33433076078660,"The beauties of modern literature, in verse and prose;","MacDermot, Martin, fl. 1810-1824",1824
3481,ballad,1,79613,12.560762689510508,nyp.33433069254153,Practical rhetoric and composition:,"Raub, Albert N. (Albert Newton), 1840-1904",1888
2993,ballad,1,79649,12.5550854373564,nyp.33433082502919,The essentials of prose composition,"Hart, J. M. (James Morgan), 1839-1916",1902
5004,ballad,1,79707,12.54594954019095,yale.39002004932761,"Critical reflections on poetry, painting and music.","Dubos, abbé (Jean-Baptiste), 1670-1742",1748
2813,ballad,1,79734,12.541701156344846,nyp.33433082515630,An abridgment of lectures on rhetoric,"Blair, Hugh, 1718-1800",1823
2193,ballad,2,159649,12.527482163997268,njp.32101076472792,Milton's Heroic Line Viewed from an Historical Viewpoint,"Thomas, Walter.",1907
499,ballad,1,79831,12.52646215129461,hvd.32044102845773,An abridgment of Lectures on rhetoric,"Blair, Hugh, 1718-1800",1818
526,ballad,1,79862,12.521599759585284,hvd.32044102770096,Elements of rhetoric :,"Coppée, Henry, 1821-1895",1859
1814,ballad,3,239756,12.512721266621064,mdp.39015017637615,English composition in theory and practice.,,1920
3982,ballad,1,79997,12.500468767578784,uc1.b2792371,The stylography of the English language,"Shaha, Brojonath",1897
1873,ballad,2,160010,12.499218798825073,mdp.39015012981141,Elizabethan critical essays;,"Smith, G. Gregory (George Gregory), 1865-1932",1904
3883,ballad,1,80551,12.414495164554133,uc1.b3546679,Metrum,"Gray, Thomas",1885
3083,ballad,1,80789,12.377922737006275,nyp.33433082310743,The principles of English grammar :,"Bullions, Peter, 1791-1864",1850
238,ballad,1,80807,12.3751655178388,hvd.hwhtv2,Lectures on rhetoric and oratory :,"Adams, John Quincy, 1767-1848",1810
3466,ballad,1,80897,12.361397826866261,nyp.33433069255044,"Longmans' English grammar,","Smith, George Jay, 1866-",1916
800,ballad,2,161992,12.346288705615093,hvd.32044010699163,Studies in Chaucer :,"Lounsbury, Thomas Raynesford, 1838-1915",1892
3203,ballad,2,162018,12.344307422632053,nyp.33433081602561,The three tours of Doctor Syntax :,"Combe, William, 1742-1823",1869
3216,ballad,1,81049,12.33821515379585,nyp.33433076036510,"Specimens of early English metrical romances, chiefly written during the early part of the fourteenth century :","Ellis, George, 1753-1815",1805
3999,ballad,3,243239,12.333548485234687,uc1.32106007686642,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1830
3244,ballad,1,81114,12.32832803215228,nyp.33433075910426,French pronunciation;,"Geddes, James, 1858-",1913
1216,ballad,1,81358,12.291354261412522,mdp.39015063554706,The lives of the most eminent English poets;,"Johnson, Samuel, 1709-1784",1794
2196,ballad,3,244099,12.290095412107382,njp.32101076457744,Notes on Alliteration in Spencer,"Bolwell, Robert",1916
2332,ballad,3,244350,12.277470841006751,njp.32101072898495,"Elements of criticism,","Kames, Henry Home, Lord, 1696-1782",1824
4551,ballad,1,81465,12.275210212974898,umn.31951t00020309x,Experiments in Time Relations of Poetic Metres.,"Hurst, Albert. S., and John McKay.",1900
3822,ballad,2,162937,12.274682852881789,pst.000005306442,The table talk and Omniana of Samuel Taylor Coleridge...,"Coleridge, Samuel Taylor, 1772-1834",1884
4921,ballad,1,81491,12.27129376250138,wu.89089192405,The principles of English grammar;,"Bullions, Peter, 1791-1864",1854
2988,ballad,3,244510,12.269436832849372,nyp.33433082503255,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1829
3435,ballad,1,81511,12.2682828084553,nyp.33433069256547,An improved grammar of the English language,"Webster, Noah, 1758-1843",1843
3634,ballad,3,245179,12.235958218281336,nyp.33433069239600,Walker's Critical pronouncing dictionary and expositor of the English language.,"Walker, John, 1732-1807",1834
1607,ballad,1,81741,12.233762738405451,mdp.39015030940772,"The growth of English drama,","Wynne, Arnold, 1880-",1914
3010,ballad,2,163890,12.203307096223076,nyp.33433082502513,Loci critici;,"Saintsbury, George, 1845-1933, comp",1903
2135,ballad,1,81971,12.199436386038965,miun.abf1574.0001.001,Essays on the poets :,"De Quincey, Thomas, 1785-1859",1853
416,ballad,1,82191,12.166782251098052,hvd.hn1q78,The principles of English grammar ...,"Bullions, Peter, 1791-1864",1871
19,ballad,7,576691,12.138216133076465,chi.12153205,Hexameters and Rhythmic Prose,"Palmer, George Herbert.",1890
3128,ballad,1,82576,12.110056190660725,nyp.33433081988663,Principles of English grammar ...,"Bullions, Peter, 1791-1864",1856
4421,ballad,1,82738,12.08634484759119,uc1.$b257796,Principles of English grammar.,"Bullions, Peter, 1791-1864",1859
2964,ballad,1,82882,12.06534591346734,nyp.33433082510102,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1762
456,ballad,1,82957,12.054437841291271,hvd.ah5kep,The Psalms in metre,,1860
4199,ballad,1,83000,12.048192771084336,uc1.$b307792,The child life fifth reader,"Blaisdell, Etta Austin, 1872-",1904
3627,ballad,1,83020,12.045290291496025,nyp.33433069240574,English etymologies,"Talbot, William Henry Fox, 1800-1877",1847
1509,ballad,4,332820,12.018508503094765,mdp.39015033845549,English Hexameter Exemplified,"Taylor, William.",1796
612,ballad,2,166539,12.009199046469595,hvd.32044092754100,A Study of English Blank Verse 1558-1632,"Fletcher, Priscilla",1921
3505,ballad,1,83604,11.961150184201712,nyp.33433069253213,"Practical orthography, or, The art of teaching spelling by writing :","Bearcroft, William",1828
3022,ballad,1,83813,11.931323303067543,nyp.33433082502349,Elements of rhetoric :,"Coppée, Henry, 1821-1895",1866
3414,ballad,1,83853,11.925631760342505,nyp.33433069257149,The principles of English grammar.,"Bullions, Peter, 1791-1864",1851
4656,ballad,2,167919,11.910504469416802,uva.x000611919,"Shakespeare: his life, art, and characters.","Hudson, Henry Norman, 1814-1886",1891
3510,ballad,1,84054,11.897113760201776,nyp.33433069252918,"A handbook of the engrafted words of the English language,",,1853
3266,ballad,2,168186,11.891596208959129,nyp.33433074931647,The three tours of Doctor Syntax :,"Combe, William, 1742-1823",1871
2965,ballad,1,84245,11.870140661166834,nyp.33433082510094,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1762
3602,ballad,1,84340,11.856770215793219,nyp.33433069240954,A Hand-book of the engrafted words of the English language :,,1857
2349,ballad,1,84372,11.852273266012421,njp.32101072898198,Elements of rhetoric :,"Coppée, Henry, 1821-1895",1874
3848,ballad,3,253447,11.836794280461003,uc1.b3924129,The Pedigree of English Heroic Verse,"Cayley, C. B.",1867
748,ballad,1,84560,11.825922421948912,hvd.32044024513723,"English, past and present","Trench, Richard Chenevix, 1807-1886",1868
2163,ballad,4,338922,11.802125562813863,njp.32101077262895,Is Verse a Trammel?,"Omond, Thomas Stewart",1875
316,ballad,1,84840,11.786892975011787,hvd.hnnuf6,Memoirs of Edward Alleyn;,"Collier, John Payne, 1789-1883",1841
2448,ballad,1,85040,11.75917215428034,njp.32101064792177,"The art of elocution, or, Logical and musical reading and declamation :","Vandenhoff, George, 1820-1883",1851
2809,ballad,1,85147,11.74439498749222,nyp.33433082515689,"Lectures on rhetoric,","Blair, Hugh, 1718-1800",1857
4651,ballad,1,85147,11.74439498749222,uva.x000756244,Dr. Blair's Lectures on rhetoric.,"Blair, Hugh, 1718-1800",1852
2214,ballad,2,170491,11.730824501000052,njp.32101076201175,Marlowe's Versification and Style,"Brooke, Tucker.",1922
2104,ballad,1,85262,11.72855433839225,miun.akr4666.0001.001,Lectures on the dramatic literature of the age of Elizabeth,"Hazlitt, William, 1778-1830",1870
4594,ballad,1,85322,11.72030660322074,uva.x004730779,Dr. Blair's Lectures on rhetoric.,"Blair, Hugh, 1718-1800",1871
2127,ballad,1,85396,11.7101503583306,miun.adx4210.0001.001,Modern philology;,"Dwight, Benjamin Woodbridge, 1816-1889",1859
4625,ballad,1,85415,11.707545513083181,uva.x001164197,Lectures on rhetoric.,"Blair, Hugh, 1718-1800",1836
497,ballad,1,85417,11.707271386258004,hvd.32044102845815,"Dr. Blair's lectures on rhetoric,","Blair, Hugh, 1718-1800",1831
2973,ballad,1,85421,11.706723171117172,nyp.33433082506209,Dr. Blair's lectures on rhetoric;,"Blair, Hugh, 1718-1800",1838
3382,ballad,3,256903,11.677559234419217,nyp.33433074380688,Analogies Between English and Spanish Verse,"Ker, W. P",1902
1845,ballad,1,85796,11.655555037530887,mdp.39015015381901,"The Elizabethan playhouse, and other studies","Lawrence, William J. (William John), 1862-1940",1912
46,ballad,18,1545101,11.649723869183957,coo.31924057525671,Refrains,"R., J. F.",1913
1888,ballad,4,343715,11.637548550397858,mdp.39015011428706,"Critical and miscellaneous essays collected and republished,","Carlyle, Thomas, 1795-1881",1800
1723,ballad,3,257814,11.6362959342782,mdp.39015028691643,"Introduction to the literature of Europe, in the fifteenth, sixteenth and seventeenth centuries.","Hallam, Henry, 1777-1859",1843
495,ballad,3,259269,11.570993832660289,hvd.32044102845831,"Elements of criticism,","Kames, Henry Home, Lord, 1696-1782",1833
2999,ballad,3,259341,11.56778141520238,nyp.33433082502828,"Elements of criticism,","Kames, Henry Home, Lord, 1696-1782",1853
3927,ballad,4,346052,11.558956457411025,uc1.b3311812,Critical and miscellaneous essays :,"Carlyle, Thomas, 1795-1881",1890
805,ballad,3,259563,11.557887680447521,hvd.32044010377299,"Elements of criticism,","Kames, Henry Home, Lord, 1696-1782",1852
3827,ballad,3,259633,11.554771542908645,pst.000003850084,Elements of criticism :,"Kames, Henry Home, Lord, 1696-1782",1841
3001,ballad,3,259728,11.550545185732767,nyp.33433082502794,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1838
3000,ballad,3,259749,11.549611355577884,nyp.33433082502810,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1844
452,ballad,3,259795,11.547566350391655,hvd.ah69fe,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1842
705,ballad,1,86624,11.544144809752494,hvd.32044051069532,Lectures on the dramatic literature of the age of Elizabeth.,"Hazlitt, William, 1778-1830",1845
4927,ballad,3,259884,11.543611765249112,wu.89085147080,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1836
2291,ballad,1,86668,11.538284026399593,njp.32101074743376,The principles of English grammar :,"Bullions, Peter, 1791-1864",1843
186,ballad,1,86691,11.535222802828438,hvd.hwpa7d,The art of elocution :,"Vanderhoff, George, 1820-1884",1846
766,ballad,1,86706,11.53322722764284,hvd.32044019415009,The art of elocution;,"Vandenhoff, George, 1820-1885",1847
1808,ballad,3,260185,11.530257316909124,mdp.39015018428592,Development of English literature and language.,"Welsh, Alfred H. (Alfred Hix), 1850-1889",1883
3366,ballad,1,86739,11.528839391738433,nyp.33433074393871,Modern philology :,"Dwight, Benjamin W. (Benjamin Woodbridge), 1816-1889",1859
3579,ballad,1,86775,11.524056467876692,nyp.33433069243206,A history of English rhythms.,"Guest, Edwin, 1800-1880",1838
3769,ballad,1,86822,11.517818064545853,nyp.33433044080525,The age of Dryden,"Garnett, Richard, 1835-1906",1903
4844,ballad,1,86849,11.514237354488825,wu.89099428534,The principles of English grammar :,"Bullions, Peter, 1791-1864",1845
4669,ballad,1,86940,11.502185415228894,uva.x000380892,"Naturalism in English poetry,","Brooke, Stopford A. (Stopford Augustus), 1832-1916",1920
485,ballad,3,260885,11.499319623588937,hvd.32044102845955,Elements of criticism :,"Kames, Henry Home, Lord, 1696-1782",1847
251,ballad,2,174004,11.49398864393922,hvd.hwe55u,Critical and miscellaneous essays,"Carlyle, Thomas, 1795-1881",1847
1399,ballad,1,87058,11.486595143467573,mdp.39015053252923,"The age of Dryden,","Garnett, Richard, 1835-1906",1895
1065,ballad,2,174523,11.459807589830566,mdp.49015002684117,Critical and miscellaneous essays :,"Carlyle, Thomas, 1795-1881",1869
593,ballad,2,174932,11.433013971143072,hvd.32044097041560,"The rhetorical manual, or, Southern fifth reader :","Ross, D. Barton",1854
809,ballad,3,262808,11.415177620163771,hvd.32044009957044,Review of Longfellow's Ballads and Other Poems,(none),1842
851,ballad,3,263032,11.405456370327563,inu.32000000980351,"Essays, lectures and orations.","Emerson, Ralph Waldo, 1803-1882",1851
5006,ballad,1,87797,11.389910816998302,yale.39002004911344,The psalmists of Britain;,"Holland, John, 1794-1872",1843
925,ballad,1,87824,11.386409182000365,loc.ark:/13960/t92810m9f,The temper of the seventeenth century in English literature;,"Wendell, Barrett, 1855-1921",1904
2237,ballad,2,176003,11.363442668590876,njp.32101075673481,The Middle English Metrical Romance 'Le Morte Arthur' (Harleian MS 2252): Its Sources and Its Relation to Sir Thomas Malory's 'Morte D'Arthur.',"Bruce, J. Douglas.",1901
2560,ballad,2,177026,11.297775468010348,njp.32101041259639,"English composition in theory and practice,","Canby, Henry Seidel, 1878-1961",1921
1067,ballad,2,177069,11.295031880227482,mdp.49015002684091,Critical and miscellaneous essays :,"Carlyle, Thomas, 1795-1881",1869
3365,ballad,1,88676,11.277008435202308,nyp.33433074393947,Modern philology :,"Dwight, Benjamin W. (Benjamin Woodbridge), 1816-1889",1864
1107,ballad,1,88716,11.27192389196988,mdp.39015076737249,Modern philology;,"Dwight, Benjamin Woodbridge, 1816-1889",1859
1133,ballad,1,88802,11.261007634963176,mdp.39015071589694,A course in expository writing.,"Buck, Gertrude, 1871-1922",1901
4048,ballad,1,88908,11.247581769919467,uc1.31158000568948,The age of Dryden.,"Garnett, Richard, 1835-1906",1907
425,ballad,1,88970,11.239743733842868,hvd.hn1jkw,"English, past and present.","Trench, Richard Chenevix, 1807-1886",1871
4991,ballad,2,177969,11.237912220667644,wu.89001446145,"English composition in theory and practice,",,1912
665,ballad,1,89044,11.230402946857733,hvd.32044086520335,Modern philology :,"Dwight, Benjamin W. (Benjamin Woodbridge), 1816-1889",1865
2549,ballad,1,89084,11.225360334066723,njp.32101046518476,A course in expository writing;,"Buck, Gertrude, 1871-1922",1899
4112,ballad,2,178500,11.204481792717088,uc1.$b617063,"English composition in theory and practice,",,1915
869,ballad,1,89392,11.186683372113837,inu.30000112051937,An American selection of lessons in reading and speaking :,"Webster, Noah, 1758-1843",1805
1724,ballad,3,268349,11.179471509116858,mdp.39015028691627,"Introduction to the literature of Europe, in the fifteenth, sixteenth and seventeenth centuries.","Hallam, Henry, 1777-1859",1843
4525,ballad,1,89637,11.156107411002154,uc1.$b131555,"A brief grammar of the English language,","Kurken, A.",1853
2292,ballad,1,89888,11.124955500178,njp.32101074743368,The principles of English grammar;,"Bullions, Peter, 1791-1864",1847
3622,ballad,1,89936,11.119017968333036,nyp.33433069240632,The analyzer and expositor :,"Picket, Albert, 1771-1850",1847
4496,ballad,1,89970,11.114816049794376,uc1.$b158049,Naturalism in English poetry,"Brooke, Stopford Augustus, 1832-1916",1920
4272,ballad,1,90190,11.08770373655616,uc1.$b293474,"College composition,","Baldwin, Charles Sears, 1867-1935",1922
4258,ballad,1,90211,11.085122656882199,uc1.$b305400,Teaching the language-arts;,"Hinsdale, B. A. (Burke Aaron), 1837-1900",1897
3259,ballad,2,181122,11.042280893541369,nyp.33433074950753,Critical and miscellaneous essays:,"Carlyle, Thomas, 1795-1881",1860
1744,ballad,15,1362595,11.008406753290595,mdp.39015025887863,The imperial dictionary of the English language:,"Ogilvie, John, 1797-1867",1883
2883,ballad,1,91386,10.942595145864793,nyp.33433082512124,The new Webster-Cooley course in English ...,"Cooley, Alice Woodworth, 1859-",1909
248,ballad,2,182861,10.937269291975872,hvd.hwe55x,Critical and miscellaneous essays,"Carlyle, Thomas, 1795-1881",1847
1953,ballad,1,91512,10.92752863012501,mdp.39015008733860,The poetry of John Dryden,"Van Doren, Mark, 1894-1972",1920
3751,ballad,1,91563,10.921442067210554,nyp.33433066585468,The art of elocution as an essential part of rhetoric :,"Vandenhoff, George, 1820-1885",1867
4833,ballad,1,91607,10.916196360540132,wu.89099799157,Thoughts on the poets,"Tuckerman, Henry T. (Henry Theodore), 1813-1871",1848
1541,ballad,1,91619,10.914766587716523,mdp.39015031106449,"Verner's law in Italy,","Conway, Robert Seymour, 1864-1933",1887
1050,ballad,1,91775,10.896213565785889,loc.ark:/13960/t0xp7hp6s,Surrey's Contribution to English Verse,"Padelford, Frederick M.",1920
3984,ballad,1,91841,10.888383183981011,uc1.b2636886,Zur Lautlehre der französischen Elemente in den schottischen Dichtungen von 1500-1550 :,"Lenz, Karl, b. 1871",1913
1068,ballad,2,184110,10.86307099016892,mdp.49015002684083,Critical and miscellaneous essays :,"Carlyle, Thomas, 1795-1881",1869
3207,ballad,1,92335,10.83012942004657,nyp.33433076071004,Versification of Donne,"Coleridge, Samuel Taylor.",1836
4961,ballad,1,92449,10.81677465413363,wu.89032262370,English past and present:,"Trench, Richard Chenevix, 1807-1886",1873
887,ballad,2,185133,10.803044297883144,inu.30000099671566,Sidney Lanier and Anglo-Saxon Verse-technic,"Morris, John.",1899
2368,ballad,1,92625,10.79622132253711,njp.32101071985871,"History of the English language,","Lounsbury, Thomas Raynesford, 1838-1915",1883
3949,ballad,1,92735,10.783415107564565,uc1.b3130484,History of the English language,"Lounsbury, Thomas R., 1838-1915",1882
145,ballad,3,278797,10.760517509155408,hvd.hx5dn7,The English language.,"Latham, R. G. (Robert Gordon), 1812-1888",1862
4182,ballad,1,92946,10.75893529576313,uc1.$b307920,"English composition ... enlarged,","Brooks, Stratton D. (Stratton Duluth), 1869-1949",1912
2223,ballad,2,186740,10.71007818357074,njp.32101076045713,Doctor Syntax's three tours :,"Combe, William, 1742-1823",1895
60,ballad,4,374340,10.685473099321474,coo.31924013460435,Critical and miscellaneous essays.,"Carlyle, Thomas, 1795-1881",1881
1186,ballad,1,93713,10.670878106559389,mdp.39015065773940,Progress in language :,"Jespersen, Otto, 1860-1943",1894
2977,ballad,1,94090,10.628122010840684,nyp.33433082504659,School elocution;,"Swett, John, 1830-1913",1884
1252,ballad,2,188554,10.607040953785123,mdp.39015060429597,The Inventor of the English Hexameter,"Schelling, Felix E.",1890
2790,ballad,1,94450,10.587612493382743,nyp.33433082518642,"The poetic year for 1916,","Braithwaite, William Stanley, 1878-1962",1917
4371,ballad,1,94548,10.576638321275965,uc1.$b258295,"English prose composition,","Fulton, Edward, 1862-",1911
4191,ballad,1,94576,10.573507020808663,uc1.$b307881,School elocution;,"Swett, John, 1830-1913",1886
3017,ballad,2,189975,10.527701013291223,nyp.33433082502406,"English composition in theory and practice,",,1911
2455,ballad,1,95258,10.497805958554663,njp.32101064791989,"The arts of writing, reading, and speaking","Cox, Edward W. (Edward William), 1809-1879",1877
2496,ballad,1,95512,10.469888600385291,njp.32101063584153,A well-planned course in reading with elocutionary advice;,"Le Row, Caroline B. (Caroline Bigelow), b. 1843",1901
2059,ballad,2,191190,10.460798158899525,mdp.39015003477794,"A history of English prose rhythm,","Saintsbury, George, 1845-1933",1912
1579,ballad,1,95729,10.446155292544578,mdp.39015031012365,The English master; or Student's guide to reasoning and composition;,"Banks, William",1823
4361,ballad,1,95744,10.444518716577539,uc1.$b258614,"The foundations of rhetoric,","Hill, Adams Sherman, 1833-1910",1892
1966,ballad,1,95753,10.443537017116958,mdp.39015008376843,Progress in language;,"Jespersen, Otto, 1860-1943",1909
2341,ballad,2,191760,10.429703796412182,njp.32101072898321,A history of English prose rhythm,"Saintsbury, George, 1845-1933",1922
1942,ballad,2,191818,10.42655016734613,mdp.39015009065007,A history of English prose rhythm,"Saintsbury, George, 1845-1933",1922
3768,ballad,1,95930,10.424267695194413,nyp.33433044162810,A working grammar of the English language :,"Fernald, James Champlin, 1838-1918",1917
4500,ballad,2,191934,10.420248627132244,uc1.$b157870,Doctor Syntax's three tours:,"Combe, William, 1742-1823",1868
721,ballad,1,96251,10.389502446727827,hvd.32044038422127,Historical and critical essays,"De Quincey, Thomas, 1785-1859",1853
2449,ballad,1,97441,10.26262045750762,njp.32101064792169,The art of elocution as an essential part of rhetoric :,"Vandenhoff, George, 1820-1885",1862
3572,ballad,1,97564,10.249682259849946,nyp.33433069243933,The philosophy of language :,"Cramp, William",1838
2672,ballad,2,195454,10.23258669559078,nnc1.0055242952,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries.","Hallam, Henry, 1777-1859",1863
2926,ballad,1,97897,10.214817614431494,nyp.33433082511613,A text-book on rhetoric :,"Kellogg, Brainerd",1894
357,ballad,2,196217,10.192796750536397,hvd.hn5jym,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries","Hallam, Henry, 1777-1859",1866
3029,ballad,2,196255,10.190823163741051,nyp.33433082497706,"Introduction to the literature of Europe in the fifteenth, sixteenth and seventeenth centuries","Hallam, Henry, 1777-1859",1860
2704,ballad,2,196501,10.178065251576328,nyp.33433087359521,"Introduction to the literature of Europe, in the fifteenth, sixteenth, and seventeenth centuries","Hallam, Henry, 1777-1859",1872
606,ballad,2,196522,10.176977641180121,hvd.32044092797216,Free Verse and Its Propoganda,"Jones, Llewellyn",1920
845,ballad,2,197006,10.151975066749236,inu.32000005659364,Doctor Syntax's three tours:,"Combe, William, 1742-1823",1878
2773,ballad,1,98504,10.151872005197758,nyp.33433082522552,An essay on elocution :,"Dwyer, John Hanbury",1856
2774,ballad,1,98618,10.140136689042567,nyp.33433082522545,An essay on elocution :,"Dwyer, John Hanbury",1851
3014,ballad,1,98640,10.137875101378752,nyp.33433082502448,An essay on elocution: with elucidatory passages from various authors ...,"Dwyer, John Hanbury",1850
1343,ballad,1,98646,10.137258479816717,mdp.39015058693782,"The foundations of rhetoric,","Hill, Adams Sherman, 1833-1910",1893
9,ballad,5,493972,10.122031208246622,chi.78013677,Verse--free or confined?,"Warner, H. E.",1916
886,ballad,2,197704,10.1161332092421,inu.30000099671624,Saturnian Metre,"Fraser, John",1909
3820,ballad,1,98903,10.110916756822341,pst.000005930852,An essay on elocution :,"Dwyer, John Hanbury",1843
1936,ballad,2,198445,10.078359243115221,mdp.39015009203343,"The Oxford book of English verse, 1250-1900;","Quiller-Couch, Arthur Thomas, Sir, 1863-1944, ed",1901
1664,ballad,2,198694,10.065729211752744,mdp.39015030905296,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries.","Hallam, Henry, 1777-1859",1880
2005,ballad,1,99698,10.030291480270417,mdp.39015005264695,"Chapters on English metre,","Mayor, Joseph B. (Joseph Bickersteth), 1828-1916",1901
4679,ballad,1,99729,10.027173640565934,uva.x000234851,An abridgment of Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1848
900,ballad,2,199700,10.0150225338007,inu.30000063814093,"The Oxford book of English verse, 1250-1900;",,1907
2096,ballad,2,199816,10.00920847179405,mdp.39015000657216,"The Oxford book of English verse, 1250-1900",,1918
4065,ballad,2,200043,9.997850462150637,uc1.$b683684,"The Oxford book of English verse, 1250-1900",,1921
2957,ballad,1,100420,9.958175662218682,nyp.33433082511068,Ancient critical essays upon English poets and poësy.,"Haslewood, Joseph, 1769-1833, ed",1811
4736,ballad,1,100716,9.928909011477819,wu.89099902017,Lessons in vocal expression: Course I.,"Curry, S. S. (Samuel Silas), 1847-1921",1895
3049,ballad,1,100849,9.91581473291753,nyp.33433082312319,A complete etymology of the English language ...,"Smith, William W.",1873
3491,ballad,1,100929,9.9079550971475,nyp.33433069253627,"Method and methods in the teaching of English,","Goldwasser, Israel Edwin",1913
1903,ballad,2,202143,9.893985940645978,mdp.39015010922790,"The Oxford book of English verse, 1250-1900;",,1919
2637,ballad,2,202225,9.88997403881815,nnc1.cu58483756,"Essays in exposition,","Kurtz, Benjamin Putnam, 1878-1950",1914
4050,ballad,1,101959,9.807863945311352,uc1.$b796018,The art of breathing as the basis of tone-production,"Kofler, Leo, 1837-1908",1897
4965,ballad,2,204259,9.791490215853402,wu.89014931794,"The dictionary of English inflected words, with the syllabication of all the words according to a system founded on well-defined principles;","Stormonth, James, 1824-1882",1877
656,ballad,1,102195,9.785214540828807,hvd.32044086677093,Thoughts on the poets;,"Tuckerman, Henry T. (Henry Theodore), 1813-1871",1846
1257,ballad,2,204560,9.777082518576456,mdp.39015060429522,The Translation of Beowulf,"Frye, Prosser H.",1897
2379,ballad,2,206456,9.68729414499942,njp.32101068767431,The English hymn;,"Benson, Louis F. (Louis FitzGerald), 1855-1930",1915
3913,ballad,2,206809,9.670759009520863,uc1.b3385486,Confusion between *o and o in Chaucer's Rimes,"Bowen, Edwin W.",1895
1801,ballad,1,103541,9.658009870486088,mdp.39015019134686,The art of breathing as the basis of tone-production,"Kofler, Leo, 1837-1908",1890
915,ballad,1,103865,9.627882347277717,loc.ark:/13960/t9s18hp0z,A metrical history of the life and times of Napoleon Bonaparte;,"Hillis, William J.,  ed",1896
3458,ballad,2,207970,9.616771649757176,nyp.33433069255432,De Engelsche meester.,"Bruin, Servaas de, 1821-1901",1882
130,ballad,1,104094,9.606701635060618,hvd.hxg8jl,Censura literaria.,"Brydges, Egerton, Sir, 1762-1837",1815
1460,ballad,2,208372,9.598218570633291,mdp.39015046408152,"A history of modern colloquial English,","Wyld, Henry Cecil Kennedy, 1870-1945",1920
3743,ballad,2,208512,9.591774094536525,nyp.33433066598602,"Introduction to the literature of Europe,","Hallam, Henry, 1777-1859",1837
307,ballad,3,312989,9.585001389825202,hvd.hnqbtn,The Scansion of Prose Rhythm,"Scott, Fred Newton",1905
3033,ballad,2,208675,9.58428177788427,nyp.33433082497664,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries","Hallam, Henry, 1777-1859",1839
1223,ballad,1,104469,9.572217595650384,mdp.39015063005147,"An essay on the archaeology of our popular phrases, and nursery rhymes.","Ker, John Bellenden, 1765?-1842",1837
1101,ballad,2,209094,9.565075994528778,mdp.39015078153791,"A history of modern colloquial English,","Wyld, Henry Cecil Kennedy, 1870-1945",1920
2990,ballad,1,105194,9.506245603361409,nyp.33433082502950,An abridgment of Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1831
987,ballad,1,105646,9.465573708422468,loc.ark:/13960/t53f5mk2h,"The torch, and other lectures and addresses.","Woodberry, George Edward, 1855-1930",1920
2886,ballad,1,105657,9.464588243088484,nyp.33433082512090,"The foundations of rhetoric,","Hill, Adams Sherman, 1833-1910",1893
2875,ballad,1,105899,9.442959801320127,nyp.33433082512223,Outlines of rhetoric :,"Genung, John Franklin, 1850-1919",1896
2882,ballad,1,105945,9.438859785737883,nyp.33433082512132,Outlines of rhetoric :,"Genung, John Franklin, 1850-1919",1895
552,ballad,1,106020,9.432182607055273,hvd.32044097078802,The Reader's manual :,,1840
2881,ballad,1,106023,9.431915716401157,nyp.33433082512140,Outlines of rhetoric :,"Genung, John Franklin, 1850-1919",1894
3990,ballad,15,1591730,9.423708794833294,uc1.32106020060544,The imperial dictionary of the English language:,"Ogilvie, John, 1797-1867",1885
4341,ballad,1,106161,9.419655052231988,uc1.$b259930,The School board readers :,,1872
